CHR,START,STOP,GENE
scaffold_4,7917909,7919361,Migut.D01409.1.v2.0
scaffold_4,7919422,7920596,Migut.D01410.1.v2.0
scaffold_4,7920763,7921365,Migut.D01411.1.v2.0
scaffold_4,7922671,7923025,Migut.D01412.1.v2.0
scaffold_4,7923244,7923930,Migut.D01413.1.v2.0
scaffold_4,7924490,7924768,Migut.D01414.1.v2.0
scaffold_4,7926305,7928162,Migut.D01415.1.v2.0
scaffold_4,7928417,7931053,Migut.D01416.1.v2.0
scaffold_4,7931235,7934434,Migut.D01417.1.v2.0
scaffold_4,7937640,7938145,Migut.D01418.1.v2.0
scaffold_4,7938202,7938731,Migut.D01419.1.v2.0
scaffold_4,7940138,7940843,Migut.D01420.1.v2.0
scaffold_4,7941246,7942678,Migut.D01421.1.v2.0
scaffold_4,7944478,7945139,Migut.D01422.1.v2.0
scaffold_4,7946896,7947784,Migut.D01423.1.v2.0
scaffold_4,7948622,7949090,Migut.D01424.1.v2.0
scaffold_4,7950358,7952314,Migut.D01425.1.v2.0
scaffold_4,7952905,7953763,Migut.D01426.1.v2.0
scaffold_4,7954842,7955790,Migut.D01427.1.v2.0
scaffold_4,7955791,7957111,Migut.D01428.1.v2.0
scaffold_4,7974278,7974535,Migut.D01429.1.v2.0
scaffold_4,7974575,7975405,Migut.D01430.1.v2.0
scaffold_4,7975436,7976042,Migut.D01431.1.v2.0
scaffold_4,7981909,7982283,Migut.D01432.1.v2.0
scaffold_4,7983107,7983689,Migut.D01433.1.v2.0
scaffold_4,7983857,7984916,Migut.D01434.1.v2.0
scaffold_4,7984953,7985368,Migut.D01435.1.v2.0
scaffold_4,8014418,8018215,Migut.D01436.1.v2.0
scaffold_4,8035448,8036122,Migut.D01437.1.v2.0
scaffold_4,8080448,8083050,Migut.D01438.1.v2.0
scaffold_4,8102430,8105508,Migut.D01439.1.v2.0
scaffold_4,8163559,8164260,Migut.D01440.1.v2.0
scaffold_4,8170496,8174039,Migut.D01441.1.v2.0
scaffold_4,8184920,8186413,Migut.D01442.1.v2.0
scaffold_4,8187083,8187870,Migut.D01443.1.v2.0
scaffold_4,8224374,8225513,Migut.D01444.1.v2.0
scaffold_4,8238152,8243435,Migut.D01445.1.v2.0
scaffold_4,8237954,8242587,Migut.D01445.2.v2.0
scaffold_4,8237954,8242587,Migut.D01445.3.v2.0
scaffold_4,8274546,8275197,Migut.D01446.1.v2.0
scaffold_4,8286436,8293417,Migut.D01447.1.v2.0
scaffold_4,8289107,8289543,Migut.D01448.1.v2.0
scaffold_4,8335212,8336054,Migut.D01449.1.v2.0
scaffold_4,8337745,8339807,Migut.D01450.1.v2.0
scaffold_4,8355517,8365238,Migut.D01451.1.v2.0
scaffold_4,8355517,8364368,Migut.D01451.2.v2.0
scaffold_4,8355317,8359856,Migut.D01451.3.v2.0
scaffold_4,8378974,8379581,Migut.D01452.1.v2.0
scaffold_4,8441879,8445865,Migut.D01453.1.v2.0
scaffold_4,8519315,8520010,Migut.D01454.1.v2.0
scaffold_4,8538307,8539017,Migut.D01455.1.v2.0
scaffold_4,8539376,8545870,Migut.D01456.1.v2.0
scaffold_4,8539376,8542906,Migut.D01456.2.v2.0
scaffold_4,8551278,8551967,Migut.D01457.1.v2.0
scaffold_4,8559057,8559779,Migut.D01458.1.v2.0
scaffold_4,8578266,8578988,Migut.D01459.1.v2.0
scaffold_4,8589050,8589757,Migut.D01460.1.v2.0
scaffold_4,8597920,8599844,Migut.D01461.1.v2.0
scaffold_4,8629584,8630212,Migut.D01462.1.v2.0
scaffold_4,8635256,8636586,Migut.D01463.1.v2.0
scaffold_4,8649901,8653771,Migut.D01464.1.v2.0
scaffold_4,8668186,8686697,Migut.D01465.1.v2.0
scaffold_4,8719709,8722203,Migut.D01466.1.v2.0
scaffold_4,8733015,8733666,Migut.D01467.1.v2.0
scaffold_4,8766879,8767976,Migut.D01468.1.v2.0
scaffold_4,8780988,8783026,Migut.D01469.1.v2.0
scaffold_4,8796396,8798125,Migut.D01470.1.v2.0
scaffold_4,8803190,8804512,Migut.D01471.1.v2.0
scaffold_4,8803190,8804512,Migut.D01471.2.v2.0
scaffold_4,8809260,8816648,Migut.D01472.1.v2.0
scaffold_4,8823482,8824789,Migut.D01473.1.v2.0
scaffold_4,8877388,8878279,Migut.D01474.1.v2.0
scaffold_4,8878902,8879515,Migut.D01475.1.v2.0
scaffold_4,8910964,8911737,Migut.D01476.1.v2.0
scaffold_4,8950529,8952818,Migut.D01477.1.v2.0
scaffold_4,8967522,8969728,Migut.D01478.1.v2.0
scaffold_4,8981717,8985853,Migut.D01479.1.v2.0
scaffold_4,8979980,8985853,Migut.D01479.2.v2.0
scaffold_4,9006674,9017035,Migut.D01480.1.v2.0
scaffold_4,9041392,9051906,Migut.D01481.1.v2.0
scaffold_4,9058184,9063378,Migut.D01482.1.v2.0
scaffold_4,9063712,9066203,Migut.D01483.1.v2.0
scaffold_4,9070246,9072924,Migut.D01484.1.v2.0
scaffold_4,9084609,9088007,Migut.D01485.1.v2.0
scaffold_4,9091259,9093687,Migut.D01486.1.v2.0
scaffold_4,9104366,9106474,Migut.D01487.1.v2.0
scaffold_4,9106936,9110044,Migut.D01488.1.v2.0
scaffold_4,9120501,9126159,Migut.D01489.1.v2.0
scaffold_4,9133139,9136646,Migut.D01490.1.v2.0
scaffold_4,9142470,9145107,Migut.D01491.1.v2.0
scaffold_4,9145176,9145670,Migut.D01492.1.v2.0
scaffold_4,9194570,9200173,Migut.D01493.1.v2.0
scaffold_4,9208307,9212576,Migut.D01494.1.v2.0
scaffold_4,9261278,9265654,Migut.D01495.1.v2.0
scaffold_4,9274621,9278033,Migut.D01496.1.v2.0
scaffold_4,9319705,9320146,Migut.D01497.1.v2.0
scaffold_4,9320201,9320807,Migut.D01498.1.v2.0
scaffold_4,9320910,9321452,Migut.D01499.1.v2.0
scaffold_4,9322926,9326764,Migut.D01500.1.v2.0
scaffold_4,9339663,9342887,Migut.D01501.1.v2.0
scaffold_4,9342905,9346597,Migut.D01502.1.v2.0
scaffold_4,9377518,9380034,Migut.D01503.1.v2.0
scaffold_4,9380146,9381033,Migut.D01504.1.v2.0
scaffold_4,9384697,9387328,Migut.D01505.1.v2.0
scaffold_4,9416554,9417151,Migut.D01506.1.v2.0
scaffold_4,9417732,9420526,Migut.D01507.1.v2.0
scaffold_4,9427929,9428206,Migut.D01508.1.v2.0
scaffold_4,9433179,9433703,Migut.D01509.1.v2.0
scaffold_4,9433822,9436538,Migut.D01510.1.v2.0
scaffold_4,9439810,9440439,Migut.D01511.1.v2.0
scaffold_4,9441887,9442419,Migut.D01512.1.v2.0
scaffold_4,9442581,9445244,Migut.D01513.1.v2.0
scaffold_4,9459811,9463301,Migut.D01514.1.v2.0
scaffold_4,9488815,9489861,Migut.D01515.1.v2.0
scaffold_4,9518070,9519283,Migut.D01516.1.v2.0
scaffold_4,9520911,9521435,Migut.D01517.1.v2.0
scaffold_4,9521788,9524202,Migut.D01518.1.v2.0
scaffold_4,9606147,9610591,Migut.D01519.1.v2.0
scaffold_4,9616877,9617629,Migut.D01520.1.v2.0
scaffold_4,9641412,9642009,Migut.D01521.1.v2.0
scaffold_4,9642592,9645165,Migut.D01522.1.v2.0
scaffold_4,9673199,9673737,Migut.D01523.1.v2.0
scaffold_4,9682564,9684024,Migut.D01524.1.v2.0
scaffold_4,9688489,9688731,Migut.D01525.1.v2.0
scaffold_4,9688911,9691838,Migut.D01526.1.v2.0
scaffold_4,9740278,9741497,Migut.D01527.1.v2.0
scaffold_4,9743082,9748001,Migut.D01528.1.v2.0
scaffold_4,9770656,9774732,Migut.D01529.1.v2.0
scaffold_4,9770656,9774732,Migut.D01529.2.v2.0
scaffold_4,9778559,9779066,Migut.D01530.1.v2.0
scaffold_4,9779529,9780111,Migut.D01531.1.v2.0
scaffold_4,9783252,9784281,Migut.D01532.1.v2.0
scaffold_4,9838580,9839249,Migut.D01533.1.v2.0
scaffold_4,9839996,9840523,Migut.D01534.1.v2.0
scaffold_4,9840663,9843341,Migut.D01535.1.v2.0
scaffold_4,9871171,9871413,Migut.D01536.1.v2.0
scaffold_4,9871838,9874543,Migut.D01537.1.v2.0
scaffold_4,9875364,9879625,Migut.D01538.1.v2.0
scaffold_4,9914825,9920039,Migut.D01539.1.v2.0
scaffold_4,9950096,9958512,Migut.D01540.1.v2.0
scaffold_4,9984042,9988138,Migut.D01541.1.v2.0
scaffold_4,9997113,9998414,Migut.D01542.1.v2.0
scaffold_4,10027521,10028516,Migut.D01543.1.v2.0
scaffold_4,10041851,10046313,Migut.D01544.1.v2.0
scaffold_4,10064409,10069408,Migut.D01545.1.v2.0
scaffold_4,10075263,10076259,Migut.D01546.1.v2.0
scaffold_4,10081733,10083669,Migut.D01547.1.v2.0
scaffold_4,10098858,10100025,Migut.D01548.1.v2.0
scaffold_4,10115295,10119332,Migut.D01549.1.v2.0
scaffold_4,10115295,10119332,Migut.D01549.2.v2.0
scaffold_4,10150545,10153160,Migut.D01550.1.v2.0
scaffold_4,10165878,10166874,Migut.D01551.1.v2.0
scaffold_4,10206478,10210754,Migut.D01552.1.v2.0
scaffold_4,10211059,10214736,Migut.D01553.1.v2.0
scaffold_4,10211059,10214736,Migut.D01553.2.v2.0
scaffold_4,10249560,10250552,Migut.D01554.1.v2.0
scaffold_4,10272422,10275515,Migut.D01555.1.v2.0
scaffold_4,10345260,10347784,Migut.D01556.1.v2.0
scaffold_4,10362944,10365020,Migut.D01557.1.v2.0
scaffold_4,10368031,10373311,Migut.D01558.1.v2.0
scaffold_4,10373403,10375304,Migut.D01559.1.v2.0
scaffold_4,10378431,10382644,Migut.D01560.1.v2.0
scaffold_4,10378431,10382644,Migut.D01560.2.v2.0
scaffold_4,10379106,10382644,Migut.D01560.3.v2.0
scaffold_4,10437693,10445586,Migut.D01561.1.v2.0
scaffold_4,10448336,10450687,Migut.D01562.1.v2.0
scaffold_4,10448336,10450687,Migut.D01562.2.v2.0
scaffold_4,10451168,10455017,Migut.D01563.1.v2.0
scaffold_4,10496668,10498899,Migut.D01564.1.v2.0
scaffold_4,10509156,10513078,Migut.D01565.1.v2.0
scaffold_4,10518641,10518933,Migut.D01566.1.v2.0
scaffold_4,10521300,10523832,Migut.D01567.1.v2.0
scaffold_4,10547849,10553076,Migut.D01568.1.v2.0
scaffold_4,10575728,10577538,Migut.D01569.1.v2.0
scaffold_4,10582726,10585878,Migut.D01570.1.v2.0
scaffold_4,10617658,10622455,Migut.D01571.1.v2.0
scaffold_4,10638968,10642503,Migut.D01572.1.v2.0
scaffold_4,10665100,10665717,Migut.D01573.1.v2.0
scaffold_4,10667660,10669344,Migut.D01574.1.v2.0
scaffold_4,10674167,10674502,Migut.D01575.1.v2.0
scaffold_4,10675884,10676567,Migut.D01576.1.v2.0
scaffold_4,10679926,10680162,Migut.D01577.1.v2.0
scaffold_4,10706348,10707177,Migut.D01578.1.v2.0
scaffold_4,10706348,10707196,Migut.D01578.2.v2.0
scaffold_4,10706348,10707196,Migut.D01578.3.v2.0
scaffold_4,10706348,10707188,Migut.D01578.4.v2.0
scaffold_4,10722005,10725819,Migut.D01579.1.v2.0
scaffold_4,10790076,10792491,Migut.D01580.1.v2.0
scaffold_4,10816959,10817153,Migut.D01581.1.v2.0
scaffold_4,10841383,10843635,Migut.D01582.1.v2.0
scaffold_4,10903206,10906142,Migut.D01583.1.v2.0
scaffold_4,10908088,10912908,Migut.D01584.1.v2.0
scaffold_4,10913142,10913761,Migut.D01585.1.v2.0
scaffold_4,10916609,10919224,Migut.D01586.1.v2.0
scaffold_4,10920994,10925231,Migut.D01587.1.v2.0
scaffold_4,11913328,11917521,Migut.D01588.1.v2.0
scaffold_4,11917941,11922987,Migut.D01589.1.v2.0
scaffold_4,12069756,12070595,Migut.D01590.1.v2.0
scaffold_4,12081782,12083784,Migut.D01591.1.v2.0
scaffold_4,12081782,12083788,Migut.D01591.2.v2.0
scaffold_4,12081782,12083784,Migut.D01591.3.v2.0
scaffold_4,12085453,12086463,Migut.D01592.1.v2.0
scaffold_4,12104387,12117027,Migut.D01593.1.v2.0
scaffold_4,12164700,12175388,Migut.D01594.1.v2.0
scaffold_4,12183866,12186557,Migut.D01595.1.v2.0
scaffold_4,12186791,12188433,Migut.D01596.1.v2.0
scaffold_4,12190963,12193166,Migut.D01597.1.v2.0
scaffold_4,12231548,12237254,Migut.D01598.1.v2.0
scaffold_4,12244346,12245341,Migut.D01599.1.v2.0
scaffold_4,12422970,12425818,Migut.D01600.1.v2.0
scaffold_4,12422970,12425818,Migut.D01600.2.v2.0
scaffold_4,12422970,12425818,Migut.D01600.3.v2.0
scaffold_4,12430594,12434007,Migut.D01601.1.v2.0
scaffold_4,12441455,12443242,Migut.D01602.1.v2.0
scaffold_4,12443732,12444980,Migut.D01603.1.v2.0
scaffold_4,12452135,12455351,Migut.D01604.1.v2.0
scaffold_4,12511565,12513474,Migut.D01605.1.v2.0
scaffold_4,12549030,12550389,Migut.D01606.1.v2.0
scaffold_4,12578009,12580785,Migut.D01607.1.v2.0
scaffold_4,12627214,12631548,Migut.D01608.1.v2.0
scaffold_4,12706053,12710339,Migut.D01609.1.v2.0
scaffold_4,12774832,12775851,Migut.D01610.1.v2.0
scaffold_4,12800726,12806286,Migut.D01611.1.v2.0
scaffold_4,12800726,12806286,Migut.D01611.2.v2.0
scaffold_4,12800726,12805904,Migut.D01611.3.v2.0
scaffold_4,12800726,12805904,Migut.D01611.4.v2.0
scaffold_4,12804715,12805263,Migut.D01612.1.v2.0
scaffold_4,12835364,12837925,Migut.D01613.1.v2.0
scaffold_4,12842418,12845595,Migut.D01614.1.v2.0
scaffold_4,12877335,12880431,Migut.D01615.1.v2.0
scaffold_4,12884431,12887836,Migut.D01616.1.v2.0
scaffold_4,12900369,12902583,Migut.D01617.1.v2.0
scaffold_4,12905590,12907754,Migut.D01618.1.v2.0
scaffold_4,12954176,12956816,Migut.D01619.1.v2.0
scaffold_4,12959683,12963752,Migut.D01620.1.v2.0
scaffold_4,12959683,12963752,Migut.D01620.2.v2.0
scaffold_4,12964145,12965502,Migut.D01621.1.v2.0
scaffold_4,12993789,13001077,Migut.D01622.1.v2.0
scaffold_4,13002669,13005839,Migut.D01623.1.v2.0
scaffold_4,13046930,13051966,Migut.D01624.1.v2.0
scaffold_4,13046930,13050596,Migut.D01624.2.v2.0
scaffold_4,13119477,13122912,Migut.D01625.1.v2.0
scaffold_4,13166566,13170745,Migut.D01626.1.v2.0
scaffold_4,13171394,13173687,Migut.D01627.1.v2.0
scaffold_4,13208521,13212632,Migut.D01628.1.v2.0
scaffold_4,13208521,13212632,Migut.D01628.2.v2.0
scaffold_4,13234733,13237634,Migut.D01629.1.v2.0
scaffold_4,13255750,13256987,Migut.D01630.1.v2.0
scaffold_4,13275273,13280218,Migut.D01631.1.v2.0
scaffold_4,13281356,13282036,Migut.D01632.1.v2.0
scaffold_4,13285601,13287996,Migut.D01633.1.v2.0
scaffold_4,13299304,13302336,Migut.D01634.1.v2.0
scaffold_4,13328258,13330800,Migut.D01635.1.v2.0
scaffold_4,13328819,13330800,Migut.D01635.2.v2.0
scaffold_4,13342719,13344643,Migut.D01636.1.v2.0
scaffold_4,13344953,13346362,Migut.D01637.1.v2.0
scaffold_4,13365303,13367338,Migut.D01638.1.v2.0
scaffold_4,13367725,13369655,Migut.D01639.1.v2.0
scaffold_4,13393603,13394544,Migut.D01640.1.v2.0
scaffold_4,13415563,13417976,Migut.D01641.1.v2.0
scaffold_4,13425680,13426879,Migut.D01642.1.v2.0
scaffold_4,13431996,13434650,Migut.D01643.1.v2.0
scaffold_4,13439638,13441245,Migut.D01644.1.v2.0
scaffold_4,13512244,13513309,Migut.D01645.1.v2.0
scaffold_4,13522852,13524783,Migut.D01646.1.v2.0
scaffold_4,13522716,13524783,Migut.D01646.2.v2.0
scaffold_4,13529680,13531387,Migut.D01647.1.v2.0
scaffold_4,13541313,13544090,Migut.D01648.1.v2.0
scaffold_4,13547465,13550604,Migut.D01649.1.v2.0
scaffold_4,13551156,13554345,Migut.D01650.1.v2.0
scaffold_4,13558998,13563155,Migut.D01651.1.v2.0
scaffold_4,13560428,13563155,Migut.D01651.2.v2.0
scaffold_4,13564151,13574557,Migut.D01652.1.v2.0
scaffold_4,13576458,13580703,Migut.D01653.1.v2.0
scaffold_4,13581111,13583922,Migut.D01654.1.v2.0
scaffold_4,13585281,13587156,Migut.D01655.1.v2.0
scaffold_4,13587294,13590794,Migut.D01656.1.v2.0
scaffold_4,13587294,13590794,Migut.D01656.2.v2.0
scaffold_4,13602013,13605483,Migut.D01657.1.v2.0
scaffold_4,13602013,13605382,Migut.D01657.2.v2.0
scaffold_4,13602013,13605320,Migut.D01657.3.v2.0
scaffold_4,13602013,13605320,Migut.D01657.4.v2.0
scaffold_4,13626230,13628125,Migut.D01658.1.v2.0
scaffold_4,13659673,13661625,Migut.D01659.1.v2.0
scaffold_4,13673496,13674854,Migut.D01660.1.v2.0
scaffold_4,13689245,13689517,Migut.D01661.1.v2.0
scaffold_4,13726980,13727440,Migut.D01662.1.v2.0
scaffold_4,13728732,13728845,Migut.D01663.1.v2.0
scaffold_4,13767768,13773187,Migut.D01664.1.v2.0
scaffold_4,13769907,13770392,Migut.D01665.1.v2.0
scaffold_4,13831446,13836117,Migut.D01666.1.v2.0
scaffold_4,13848197,13852196,Migut.D01667.1.v2.0
scaffold_4,13868845,13874176,Migut.D01668.1.v2.0
scaffold_4,13877158,13880936,Migut.D01669.1.v2.0
scaffold_4,13877010,13880936,Migut.D01669.2.v2.0
scaffold_4,13893456,13895159,Migut.D01670.1.v2.0
scaffold_4,13935686,13950562,Migut.D01671.1.v2.0
scaffold_4,13986283,13994516,Migut.D01672.1.v2.0
scaffold_4,13986283,13994516,Migut.D01672.2.v2.0
scaffold_4,14006357,14008739,Migut.D01673.1.v2.0
scaffold_4,14006357,14008516,Migut.D01673.2.v2.0
scaffold_4,14009639,14010319,Migut.D01674.1.v2.0
scaffold_4,14011175,14014521,Migut.D01675.1.v2.0
scaffold_4,14034964,14038663,Migut.D01676.1.v2.0
scaffold_4,14046988,14048424,Migut.D01677.1.v2.0
scaffold_4,14075177,14083967,Migut.D01678.1.v2.0
scaffold_4,14107916,14110609,Migut.D01679.1.v2.0
scaffold_4,14114618,14120898,Migut.D01680.1.v2.0
scaffold_4,14125369,14129548,Migut.D01681.1.v2.0
scaffold_4,14125369,14129548,Migut.D01681.2.v2.0
scaffold_4,14145421,14148252,Migut.D01682.1.v2.0
scaffold_4,14165483,14168490,Migut.D01683.1.v2.0
scaffold_4,14169435,14171604,Migut.D01684.1.v2.0
scaffold_4,14172206,14174389,Migut.D01685.1.v2.0
scaffold_4,14178081,14179912,Migut.D01686.1.v2.0
scaffold_4,14194967,14196467,Migut.D01687.1.v2.0
scaffold_4,14231887,14234257,Migut.D01688.1.v2.0
scaffold_4,14243467,14249025,Migut.D01689.1.v2.0
scaffold_4,14254678,14256038,Migut.D01690.1.v2.0
scaffold_4,14257190,14258993,Migut.D01691.1.v2.0
scaffold_4,14263630,14265837,Migut.D01692.1.v2.0
scaffold_4,14270447,14280465,Migut.D01693.1.v2.0
scaffold_4,14318966,14324878,Migut.D01694.1.v2.0
scaffold_4,14318963,14324893,Migut.D01694.2.v2.0
scaffold_4,14343084,14347458,Migut.D01695.1.v2.0
scaffold_4,14343489,14347458,Migut.D01695.2.v2.0
scaffold_4,14362203,14364916,Migut.D01696.1.v2.0
scaffold_4,14365780,14368800,Migut.D01697.1.v2.0
scaffold_4,14371536,14374609,Migut.D01698.1.v2.0
scaffold_4,14391448,14414157,Migut.D01699.1.v2.0
scaffold_4,14391448,14414157,Migut.D01699.2.v2.0
scaffold_4,14417348,14420419,Migut.D01700.1.v2.0
scaffold_4,14423573,14425480,Migut.D01701.1.v2.0
scaffold_4,14430695,14433580,Migut.D01702.1.v2.0
scaffold_4,14440336,14440924,Migut.D01703.1.v2.0
scaffold_4,14461668,14465208,Migut.D01704.1.v2.0
scaffold_4,14472503,14475683,Migut.D01705.1.v2.0
scaffold_4,14497757,14499004,Migut.D01706.1.v2.0
scaffold_4,14532451,14535578,Migut.D01707.1.v2.0
scaffold_4,14544120,14546669,Migut.D01708.1.v2.0
scaffold_4,14549874,14551153,Migut.D01709.1.v2.0
scaffold_4,14561455,14563853,Migut.D01710.1.v2.0
scaffold_4,14570873,14572401,Migut.D01711.1.v2.0
scaffold_4,14570873,14572401,Migut.D01711.2.v2.0
scaffold_4,14577636,14584793,Migut.D01712.1.v2.0
scaffold_4,14593047,14594906,Migut.D01713.1.v2.0
scaffold_4,14608232,14608640,Migut.D01714.1.v2.0
scaffold_4,14641918,14643065,Migut.D01715.1.v2.0
scaffold_4,14660042,14665423,Migut.D01716.1.v2.0
scaffold_4,14673609,14676462,Migut.D01717.1.v2.0
scaffold_4,14679791,14682532,Migut.D01718.1.v2.0
scaffold_4,14687986,14690715,Migut.D01719.1.v2.0
scaffold_4,14692277,14694353,Migut.D01720.1.v2.0
scaffold_4,14696282,14698443,Migut.D01721.1.v2.0
scaffold_4,14713610,14714537,Migut.D01722.1.v2.0
scaffold_4,14714566,14716020,Migut.D01723.1.v2.0
scaffold_4,14738868,14741568,Migut.D01724.1.v2.0
scaffold_4,14751557,14754286,Migut.D01725.1.v2.0
scaffold_4,14756644,14757706,Migut.D01726.1.v2.0
scaffold_4,14762662,14763886,Migut.D01727.1.v2.0
scaffold_4,14774370,14776945,Migut.D01728.1.v2.0
scaffold_4,14778928,14781790,Migut.D01729.1.v2.0
scaffold_4,14798642,14802896,Migut.D01730.1.v2.0
scaffold_4,14810324,14813228,Migut.D01731.1.v2.0
scaffold_4,14810443,14810862,Migut.D01732.1.v2.0
scaffold_4,14828249,14831683,Migut.D01733.1.v2.0
scaffold_4,14850715,14852106,Migut.D01734.1.v2.0
scaffold_4,14858202,14860974,Migut.D01735.1.v2.0
scaffold_4,14890718,14893372,Migut.D01736.1.v2.0
scaffold_4,14902602,14905283,Migut.D01737.1.v2.0
scaffold_4,14902602,14905283,Migut.D01737.2.v2.0
scaffold_4,14902602,14905283,Migut.D01737.3.v2.0
scaffold_4,14905410,14907292,Migut.D01738.1.v2.0
scaffold_4,14908647,14909754,Migut.D01739.1.v2.0
scaffold_4,14926049,14927737,Migut.D01740.1.v2.0
scaffold_4,14933139,14937276,Migut.D01741.1.v2.0
scaffold_4,14943790,14949865,Migut.D01742.1.v2.0
scaffold_4,14969152,14971066,Migut.D01743.1.v2.0
scaffold_4,14984517,14984961,Migut.D01744.1.v2.0
scaffold_4,14985073,14987282,Migut.D01745.1.v2.0
scaffold_4,14985073,14987282,Migut.D01745.2.v2.0
scaffold_4,14988268,14990144,Migut.D01746.1.v2.0
scaffold_4,14990874,14993938,Migut.D01747.1.v2.0
scaffold_4,14996330,14999779,Migut.D01748.1.v2.0
scaffold_4,14996320,15000208,Migut.D01748.2.v2.0
scaffold_4,14996330,15000178,Migut.D01748.3.v2.0
scaffold_4,15000526,15003537,Migut.D01749.1.v2.0
scaffold_4,15003868,15004467,Migut.D01750.1.v2.0
scaffold_4,15008772,15009701,Migut.D01751.1.v2.0
scaffold_4,15014859,15017292,Migut.D01752.1.v2.0
scaffold_4,15017888,15018241,Migut.D01753.1.v2.0
scaffold_4,15018457,15018812,Migut.D01754.1.v2.0
scaffold_4,15019953,15024448,Migut.D01755.1.v2.0
scaffold_4,15019953,15024448,Migut.D01755.2.v2.0
scaffold_4,15019953,15024448,Migut.D01755.3.v2.0
scaffold_4,15026385,15033949,Migut.D01756.1.v2.0
scaffold_4,15026385,15030881,Migut.D01756.2.v2.0
scaffold_4,15037220,15038227,Migut.D01757.1.v2.0
scaffold_4,15055545,15058190,Migut.D01758.1.v2.0
scaffold_4,15071583,15072967,Migut.D01759.1.v2.0
scaffold_4,15073366,15074733,Migut.D01760.1.v2.0
scaffold_4,15085297,15087364,Migut.D01761.1.v2.0
scaffold_4,15085297,15087364,Migut.D01761.2.v2.0
scaffold_4,15085297,15087364,Migut.D01761.3.v2.0
scaffold_4,15088702,15091621,Migut.D01762.1.v2.0
scaffold_4,15109213,15112011,Migut.D01763.1.v2.0
scaffold_4,15112612,15116342,Migut.D01764.1.v2.0
scaffold_4,15120072,15121602,Migut.D01765.1.v2.0
scaffold_4,15120093,15121602,Migut.D01765.2.v2.0
scaffold_4,15120093,15121602,Migut.D01765.3.v2.0
scaffold_4,15125213,15127864,Migut.D01766.1.v2.0
scaffold_4,15133960,15136493,Migut.D01767.1.v2.0
scaffold_4,15138821,15140767,Migut.D01768.1.v2.0
scaffold_4,15143016,15145142,Migut.D01769.1.v2.0
scaffold_4,15166378,15167058,Migut.D01770.1.v2.0
scaffold_4,15205175,15212742,Migut.D01771.1.v2.0
scaffold_4,15261767,15264238,Migut.D01772.1.v2.0
scaffold_4,15272686,15275366,Migut.D01773.1.v2.0
scaffold_4,15287602,15292106,Migut.D01774.1.v2.0
scaffold_4,15293367,15295291,Migut.D01775.1.v2.0
scaffold_4,15296680,15299693,Migut.D01776.1.v2.0
scaffold_4,15300565,15302699,Migut.D01777.1.v2.0
scaffold_4,15305134,15309402,Migut.D01778.1.v2.0
scaffold_4,15314686,15317906,Migut.D01779.1.v2.0
scaffold_4,15318014,15325127,Migut.D01780.1.v2.0
scaffold_4,15334109,15336802,Migut.D01781.1.v2.0
scaffold_4,15349325,15351979,Migut.D01782.1.v2.0
scaffold_4,15352094,15354501,Migut.D01783.1.v2.0
scaffold_4,15352094,15354649,Migut.D01783.2.v2.0
scaffold_4,15352094,15354649,Migut.D01783.3.v2.0
scaffold_4,15364948,15366520,Migut.D01784.1.v2.0
scaffold_4,15387116,15390895,Migut.D01785.1.v2.0
scaffold_4,15387125,15391455,Migut.D01785.2.v2.0
scaffold_4,15387125,15391443,Migut.D01785.3.v2.0
scaffold_4,15387480,15391443,Migut.D01785.4.v2.0
scaffold_4,15397070,15398814,Migut.D01786.1.v2.0
scaffold_4,15406451,15409228,Migut.D01787.1.v2.0
scaffold_4,15410999,15413487,Migut.D01788.1.v2.0
scaffold_4,15412495,15412882,Migut.D01789.1.v2.0
scaffold_4,15415133,15417359,Migut.D01790.1.v2.0
scaffold_4,15417650,15419022,Migut.D01791.1.v2.0
scaffold_4,15420461,15424105,Migut.D01792.1.v2.0
scaffold_4,15432188,15432767,Migut.D01793.1.v2.0
scaffold_4,15441777,15448173,Migut.D01794.1.v2.0
scaffold_4,15449720,15455863,Migut.D01795.1.v2.0
scaffold_4,15455839,15459247,Migut.D01796.1.v2.0
scaffold_4,15477472,15479265,Migut.D01797.1.v2.0
scaffold_4,15506563,15509043,Migut.D01798.1.v2.0
scaffold_4,15551858,15556101,Migut.D01799.1.v2.0
scaffold_4,15556206,15559058,Migut.D01800.1.v2.0
scaffold_4,15560038,15562416,Migut.D01801.1.v2.0
scaffold_4,15564954,15566392,Migut.D01802.1.v2.0
scaffold_4,15570682,15573874,Migut.D01803.1.v2.0
scaffold_4,15589628,15591328,Migut.D01804.1.v2.0
scaffold_4,15603631,15605324,Migut.D01805.1.v2.0
scaffold_4,15608850,15610858,Migut.D01806.1.v2.0
scaffold_4,15608850,15610858,Migut.D01806.2.v2.0
scaffold_4,15608850,15610143,Migut.D01806.3.v2.0
scaffold_4,15611472,15612225,Migut.D01807.1.v2.0
